x,y,z,u,v,w
-4345, 24000, 615, -21, 15, -58
-3545, 24000, 615, -20, 15, -56
-2745, 24000, 615, -19, 15, -53
-1945, 24000, 615, -18, 15, -52
-1145, 24000, 615, -16, 15, -49
-345, 24000, 615, -15, 15, -47
0, 23545, 615, -13, 14, -47
-55, 22800, 615, -9, 11, -48
-855, 22800, 615, -9, 11, -49
-1655, 22800, 615, -10, 11, -51
-2455, 22800, 615, -11, 11, -53
-3255, 22800, 615, -12, 11, -55
-4055, 22800, 615, -13, 10, -57
-4855, 22800, 615, -13, 10, -58
-5655, 22800, 615, -13, 10, -61
-6455, 22800, 615, -15, 10, -62
-7255, 22800, 615, -15, 10, -64
-8055, 22800, 615, -16, 9, -66
-8855, 22800, 615, -17, 9, -68
-9655, 22800, 615, -18, 9, -69
-10455, 22800, 615, -18, 8, -71
-11255, 22800, 615, -19, 8, -72
-12055, 22800, 615, -19, 7, -74
-12855, 22800, 615, -19, 7, -74
-13655, 22800, 615, -20, 6, -76
-14455, 22800, 615, -20, 6, -76
-15255, 22800, 615, -20, 5, -77
-16055, 22800, 615, -21, 5, -78
-16855, 22800, 615, -21, 4, -79
-17655, 22800, 615, -21, 4, -80
-18455, 22800, 615, -22, 4, -80
-19255, 22800, 615, -22, 3, -81
-20055, 22800, 615, -22, 3, -81
-20855, 22800, 615, -22, 2, -82
-21655, 22800, 615, -21, 2, -82
-22455, 22800, 615, -22, 2, -82
-23255, 22800, 615, -22, 2, -83
-24055, 22800, 615, -22, 2, -83
-24855, 22800, 615, -23, 2, -82
-25655, 22800, 615, -22, 2, -84
-26455, 22800, 615, -23, 2, -84
-27255, 22800, 615, -23, 2, -84
-28055, 22800, 615, -23, 2, -84
-28855, 22800, 615, -23, 3, -85
-29655, 22800, 615, -23, 1, -85
-30455, 22800, 615, -24, 2, -85
-31255, 22800, 615, -23, 2, -86
-32055, 22800, 615, -24, 2, -86
-32855, 22800, 615, -25, 2, -86
-33655, 22800, 615, -25, 3, -86
-34455, 22800, 615, -26, 3, -86
-35255, 22800, 615, -26, 4, -87
-36055, 22800, 615, -27, 4, -87
-36855, 22800, 615, -27, 4, -87
-37655, 22800, 615, -29, 4, -88
-38455, 22800, 615, -29, 4, -89
-39255, 22800, 615, -30, 4, -89
-40055, 22800, 615, -31, 4, -90
-40855, 22800, 615, -33, 5, -90
-41655, 22800, 615, -34, 4, -92
-42455, 22800, 615, -34, 4, -93
-43255, 22800, 615, -36, 4, -93
-44055, 22800, 615, -36, 3, -93
-44855, 22800, 615, -37, 3, -93
-45655, 22800, 615, -38, 2, -94
-46455, 22800, 615, -38, 2, -94
-47255, 22800, 615, -39, 1, -95
-48055, 22800, 615, -39, 0, -95
-48855, 22800, 615, -39, -1, -95
-49655, 22800, 615, -40, -3, -94
-50455, 22800, 615, -40, -3, -94
-51255, 22800, 615, -40, -4, -94
-52055, 22800, 615, -41, -5, -93
-52855, 22800, 615, -41, -6, -93
-53655, 22800, 615, -42, -7, -91
-54455, 22800, 615, -42, -8, -90
-55255, 22800, 615, -43, -9, -88
-56055, 22800, 615, -43, -11, -87
-56855, 22800, 615, -43, -12, -85
-57655, 22800, 615, -43, -14, -83
-58455, 22800, 615, -43, -15, -80
-59255, 22800, 615, -41, -17, -79
-60055, 22800, 615, -40, -19, -76
-60855, 22800, 615, -39, -20, -73
-61655, 22800, 615, -37, -21, -71
-62455, 22800, 615, -35, -23, -68
-63255, 22800, 615, -32, -24, -65
-64055, 22800, 615, -30, -25, -63
-64855, 22800, 615, -28, -26, -60
-65655, 22800, 615, -26, -27, -57
-66455, 22800, 615, -24, -26, -54
-67255, 22800, 615, -22, -26, -52
-68055, 22800, 615, -20, -26, -50
-68855, 22800, 615, -18, -26, -48
-69655, 22800, 615, -16, -26, -45
-70455, 22800, 615, -15, -24, -43
-71255, 22800, 615, -14, -23, -41
-72000, 22745, 615, -13, -23, -39
-72000, 21945, 615, -9, -18, -42
-71545, 21600, 615, -9, -16, -43
-70745, 21600, 615, -10, -17, -45
-69945, 21600, 615, -11, -17, -47
-69145, 21600, 615, -13, -18, -49
-68345, 21600, 615, -14, -18, -51
-67545, 21600, 615, -16, -18, -54
-66745, 21600, 615, -17, -18, -56
-65945, 21600, 615, -18, -18, -59
-65145, 21600, 615, -20, -17, -61
-64345, 21600, 615, -21, -17, -63
-63545, 21600, 615, -22, -16, -66
-62745, 21600, 615, -24, -16, -69
-61945, 21600, 615, -24, -14, -71
-61145, 21600, 615, -26, -13, -74
-60345, 21600, 615, -27, -11, -77
-59545, 21600, 615, -28, -10, -79
-58745, 21600, 615, -28, -9, -81
-57945, 21600, 615, -28, -8, -83
-57145, 21600, 615, -28, -7, -85
-56345, 21600, 615, -27, -5, -88
-55545, 21600, 615, -28, -5, -89
-54745, 21600, 615, -27, -3, -91
-53945, 21600, 615, -25, -3, -92
-53145, 21600, 615, -25, -2, -93
-52345, 21600, 615, -24, -1, -94
-51545, 21600, 615, -24, -1, -95
-50745, 21600, 615, -23, 0, -96
-49945, 21600, 615, -22, 0, -96
-49145, 21600, 615, -23, 0, -97
-48345, 21600, 615, -22, 1, -96
-47545, 21600, 615, -22, 2, -97
-46745, 21600, 615, -22, 2, -97
-45945, 21600, 615, -21, 3, -96
-45145, 21600, 615, -22, 3, -96
-44345, 21600, 615, -22, 4, -96
-43545, 21600, 615, -21, 4, -95
-42745, 21600, 615, -22, 4, -96
-41945, 21600, 615, -21, 5, -94
-41145, 21600, 615, -20, 5, -93
-40345, 21600, 615, -20, 4, -93
-39545, 21600, 615, -19, 5, -92
-38745, 21600, 615, -19, 5, -91
-37945, 21600, 615, -18, 4, -91
-37145, 21600, 615, -18, 4, -90
-36345, 21600, 615, -17, 4, -90
-35545, 21600, 615, -17, 3, -89
-34745, 21600, 615, -15, 4, -89
-33945, 21600, 615, -15, 4, -89
-33145, 21600, 615, -15, 3, -88
-32345, 21600, 615, -14, 3, -88
-31545, 21600, 615, -15, 3, -88
-30745, 21600, 615, -13, 2, -87
-29945, 21600, 615, -14, 2, -87
-29145, 21600, 615, -14, 2, -87
-28345, 21600, 615, -14, 2, -86
-27545, 21600, 615, -14, 2, -86
-26745, 21600, 615, -13, 2, -86
-25945, 21600, 615, -13, 2, -86
-25145, 21600, 615, -13, 2, -85
-24345, 21600, 615, -13, 2, -85
-23545, 21600, 615, -13, 2, -84
-22745, 21600, 615, -12, 2, -84
-21945, 21600, 615, -13, 2, -83
-21145, 21600, 615, -12, 2, -83
-20345, 21600, 615, -12, 2, -82
-19545, 21600, 615, -12, 2, -82
-18745, 21600, 615, -11, 2, -81
-17945, 21600, 615, -12, 3, -80
-17145, 21600, 615, -12, 3, -79
-16345, 21600, 615, -11, 3, -79
-15545, 21600, 615, -11, 3, -78
-14745, 21600, 615, -11, 3, -78
-13945, 21600, 615, -11, 3, -76
-13145, 21600, 615, -11, 4, -75
-12345, 21600, 615, -10, 4, -74
-11545, 21600, 615, -10, 5, -73
-10745, 21600, 615, -10, 4, -72
-9945, 21600, 615, -10, 5, -70
-9145, 21600, 615, -9, 5, -69
-8345, 21600, 615, -9, 5, -67
-7545, 21600, 615, -7, 5, -65
-6745, 21600, 615, -6, 5, -64
-5945, 21600, 615, -7, 5, -62
-5145, 21600, 615, -7, 5, -60
-4345, 21600, 615, -7, 7, -59
-3545, 21600, 615, -6, 6, -57
-2745, 21600, 615, -6, 6, -55
-1945, 21600, 615, -5, 6, -53
-1145, 21600, 615, -4, 6, -51
-345, 21600, 615, -5, 6, -50
0, 21145, 615, -2, 5, -49
-55, 20400, 615, 1, 2, -50
-855, 20400, 615, 1, 2, -50
-1655, 20400, 615, 1, 3, -52
-2455, 20400, 615, 0, 2, -54
-3255, 20400, 615, 0, 2, -56
-4055, 20400, 615, 0, 2, -57
-4855, 20400, 615, -1, 2, -59
-5655, 20400, 615, 0, 2, -61
-6455, 20400, 615, -1, 2, -62
-7255, 20400, 615, -1, 2, -64
-8055, 20400, 615, -2, 2, -66
-8855, 20400, 615, -2, 2, -67
-9655, 20400, 615, -1, 2, -69
-10455, 20400, 615, -1, 2, -70
-11255, 20400, 615, -2, 3, -71
-12055, 20400, 615, -2, 2, -73
-12855, 20400, 615, 0, 2, -74
-13655, 20400, 615, -2, 2, -75
-14455, 20400, 615, -2, 2, -76
-15255, 20400, 615, -1, 2, -77
-16055, 20400, 615, -2, 2, -78
-16855, 20400, 615, -2, 1, -79
-17655, 20400, 615, -2, 2, -80
-18455, 20400, 615, -3, 2, -80
-19255, 20400, 615, -3, 2, -81
-20055, 20400, 615, -3, 2, -82
-20855, 20400, 615, -3, 1, -83
-21655, 20400, 615, -3, 2, -83
-22455, 20400, 615, -3, 2, -84
-23255, 20400, 615, -3, 2, -84
-24055, 20400, 615, -3, 2, -84
-24855, 20400, 615, -3, 2, -86
-25655, 20400, 615, -4, 2, -86
-26455, 20400, 615, -3, 2, -86
-27255, 20400, 615, -3, 2, -86
-28055, 20400, 615, -4, 3, -86
-28855, 20400, 615, -4, 3, -87
-29655, 20400, 615, -4, 3, -87
-30455, 20400, 615, -5, 3, -88
-31255, 20400, 615, -5, 3, -88
-32055, 20400, 615, -5, 3, -89
-32855, 20400, 615, -5, 4, -89
-33655, 20400, 615, -6, 4, -89
-34455, 20400, 615, -6, 4, -90
-35255, 20400, 615, -6, 4, -90
-36055, 20400, 615, -7, 4, -91
-36855, 20400, 615, -7, 5, -91
-37655, 20400, 615, -7, 5, -92
-38455, 20400, 615, -8, 5, -92
-39255, 20400, 615, -9, 5, -93
-40055, 20400, 615, -9, 5, -93
-40855, 20400, 615, -10, 6, -94
-41655, 20400, 615, -10, 5, -94
-42455, 20400, 615, -11, 6, -94
-43255, 20400, 615, -11, 6, -95
-44055, 20400, 615, -11, 5, -95
-44855, 20400, 615, -12, 5, -95
-45655, 20400, 615, -12, 6, -95
-46455, 20400, 615, -12, 5, -96
-47255, 20400, 615, -12, 5, -95
-48055, 20400, 615, -12, 4, -95
-48855, 20400, 615, -13, 4, -94
-49655, 20400, 615, -12, 3, -95
-50455, 20400, 615, -14, 3, -94
-51255, 20400, 615, -14, 3, -93
-52055, 20400, 615, -15, 3, -92
-52855, 20400, 615, -15, 2, -92
-53655, 20400, 615, -16, 2, -90
-54455, 20400, 615, -17, 1, -89
-55255, 20400, 615, -18, 1, -88
-56055, 20400, 615, -18, 0, -87
-56855, 20400, 615, -20, 0, -85
-57655, 20400, 615, -20, -1, -83
-58455, 20400, 615, -20, -2, -81
-59255, 20400, 615, -20, -3, -80
-60055, 20400, 615, -20, -4, -77
-60855, 20400, 615, -19, -5, -75
-61655, 20400, 615, -18, -5, -73
-62455, 20400, 615, -18, -7, -71
-63255, 20400, 615, -16, -8, -68
-64055, 20400, 615, -15, -8, -66
-64855, 20400, 615, -14, -9, -64
-65655, 20400, 615, -13, -9, -61
-66455, 20400, 615, -11, -9, -59
-67255, 20400, 615, -11, -9, -57
-68055, 20400, 615, -9, -9, -54
-68855, 20400, 615, -9, -9, -52
-69655, 20400, 615, -7, -9, -51
-70455, 20400, 615, -7, -9, -48
-71255, 20400, 615, -6, -9, -45
-72000, 20345, 615, -5, -8, -45
-72000, 19545, 615, -3, -3, -45
-71545, 19200, 615, -2, -1, -47
-70745, 19200, 615, -2, -2, -49
-69945, 19200, 615, -3, -2, -51
-69145, 19200, 615, -4, -2, -53
-68345, 19200, 615, -4, -2, -55
-67545, 19200, 615, -5, -1, -57
-66745, 19200, 615, -6, -1, -59
-65945, 19200, 615, -7, -2, -61
-65145, 19200, 615, -8, -2, -64
-64345, 19200, 615, -9, -1, -66
-63545, 19200, 615, -10, -1, -68
-62745, 19200, 615, -10, 0, -70
-61945, 19200, 615, -12, 1, -73
-61145, 19200, 615, -14, 2, -74
-60345, 19200, 615, -14, 1, -77
-59545, 19200, 615, -15, 2, -79
-58745, 19200, 615, -16, 3, -80
-57945, 19200, 615, -16, 3, -82
-57145, 19200, 615, -15, 4, -84
-56345, 19200, 615, -14, 4, -85
-55545, 19200, 615, -14, 5, -86
-54745, 19200, 615, -13, 5, -87
-53945, 19200, 615, -12, 5, -89
-53145, 19200, 615, -12, 5, -89
-52345, 19200, 615, -11, 5, -91
-51545, 19200, 615, -11, 5, -92
-50745, 19200, 615, -10, 5, -93
-49945, 19200, 615, -9, 5, -93
-49145, 19200, 615, -9, 6, -93
-48345, 19200, 615, -8, 6, -94
-47545, 19200, 615, -8, 6, -94
-46745, 19200, 615, -7, 6, -94
-45945, 19200, 615, -7, 6, -94
-45145, 19200, 615, -6, 6, -95
-44345, 19200, 615, -5, 7, -94
-43545, 19200, 615, -5, 6, -95
-42745, 19200, 615, -4, 6, -95
-41945, 19200, 615, -3, 6, -94
-41145, 19200, 615, -2, 6, -94
-40345, 19200, 615, -1, 6, -94
-39545, 19200, 615, -1, 6, -94
-38745, 19200, 615, 0, 6, -94
-37945, 19200, 615, 0, 5, -93
-37145, 19200, 615, 1, 5, -93
-36345, 19200, 615, 1, 5, -92
-35545, 19200, 615, 2, 5, -92
-34745, 19200, 615, 3, 4, -92
-33945, 19200, 615, 3, 4, -92
-33145, 19200, 615, 3, 4, -91
-32345, 19200, 615, 4, 4, -90
-31545, 19200, 615, 3, 3, -90
-30745, 19200, 615, 4, 3, -89
-29945, 19200, 615, 5, 3, -89
-29145, 19200, 615, 4, 3, -89
-28345, 19200, 615, 5, 3, -88
-27545, 19200, 615, 5, 2, -88
-26745, 19200, 615, 5, 2, -88
-25945, 19200, 615, 4, 2, -87
-25145, 19200, 615, 5, 2, -87
-24345, 19200, 615, 5, 2, -87
-23545, 19200, 615, 5, 1, -86
-22745, 19200, 615, 5, 1, -84
-21945, 19200, 615, 5, 1, -84
-21145, 19200, 615, 5, 1, -83
-20345, 19200, 615, 5, 0, -83
-19545, 19200, 615, 5, 0, -82
-18745, 19200, 615, 6, 1, -82
-17945, 19200, 615, 5, 0, -81
-17145, 19200, 615, 6, 0, -80
-16345, 19200, 615, 5, 0, -79
-15545, 19200, 615, 7, -1, -78
-14745, 19200, 615, 7, -1, -77
-13945, 19200, 615, 6, 0, -76
-13145, 19200, 615, 6, -1, -75
-12345, 19200, 615, 6, -1, -73
-11545, 19200, 615, 6, -1, -73
-10745, 19200, 615, 5, -2, -71
-9945, 19200, 615, 6, -2, -70
-9145, 19200, 615, 6, -3, -68
-8345, 19200, 615, 6, -2, -68
-7545, 19200, 615, 6, -3, -66
-6745, 19200, 615, 5, -3, -64
-5945, 19200, 615, 5, -3, -63
-5145, 19200, 615, 5, -3, -61
-4345, 19200, 615, 5, -3, -60
-3545, 19200, 615, 5, -3, -57
-2745, 19200, 615, 5, -3, -56
-1945, 19200, 615, 5, -3, -54
-1145, 19200, 615, 5, -3, -53
-345, 19200, 615, 5, -3, -52
0, 18745, 615, 7, -4, -50
-55, 18000, 615, 10, -7, -50
-855, 18000, 615, 10, -7, -51
-1655, 18000, 615, 10, -6, -53
-2455, 18000, 615, 11, -7, -54
-3255, 18000, 615, 11, -7, -56
-4055, 18000, 615, 12, -7, -58
-4855, 18000, 615, 12, -7, -60
-5655, 18000, 615, 12, -6, -61
-6455, 18000, 615, 13, -6, -63
-7255, 18000, 615, 13, -6, -65
-8055, 18000, 615, 13, -5, -66
-8855, 18000, 615, 13, -5, -68
-9655, 18000, 615, 14, -5, -69
-10455, 18000, 615, 13, -5, -70
-11255, 18000, 615, 14, -5, -72
-12055, 18000, 615, 15, -4, -74
-12855, 18000, 615, 14, -4, -75
-13655, 18000, 615, 14, -4, -76
-14455, 18000, 615, 14, -3, -77
-15255, 18000, 615, 15, -3, -78
-16055, 18000, 615, 15, -2, -79
-16855, 18000, 615, 14, -2, -80
-17655, 18000, 615, 15, -1, -81
-18455, 18000, 615, 15, -1, -82
-19255, 18000, 615, 15, -1, -82
-20055, 18000, 615, 15, 0, -83
-20855, 18000, 615, 14, 0, -84
-21655, 18000, 615, 15, 1, -85
-22455, 18000, 615, 14, 1, -86
-23255, 18000, 615, 15, 1, -86
-24055, 18000, 615, 14, 2, -87
-24855, 18000, 615, 14, 2, -87
-25655, 18000, 615, 14, 2, -87
-26455, 18000, 615, 14, 3, -88
-27255, 18000, 615, 14, 3, -88
-28055, 18000, 615, 14, 3, -88
-28855, 18000, 615, 14, 3, -89
-29655, 18000, 615, 14, 5, -90
-30455, 18000, 615, 14, 4, -90
-31255, 18000, 615, 13, 4, -91
-32055, 18000, 615, 13, 4, -91
-32855, 18000, 615, 13, 5, -91
-33655, 18000, 615, 13, 4, -92
-34455, 18000, 615, 13, 6, -92
-35255, 18000, 615, 12, 5, -93
-36055, 18000, 615, 12, 5, -93
-36855, 18000, 615, 11, 6, -94
-37655, 18000, 615, 11, 6, -95
-38455, 18000, 615, 11, 6, -94
-39255, 18000, 615, 10, 6, -95
-40055, 18000, 615, 9, 7, -95
-40855, 18000, 615, 9, 7, -95
-41655, 18000, 615, 8, 7, -95
-42455, 18000, 615, 7, 7, -96
-43255, 18000, 615, 6, 8, -95
-44055, 18000, 615, 4, 8, -96
-44855, 18000, 615, 4, 8, -96
-45655, 18000, 615, 4, 8, -96
-46455, 18000, 615, 2, 8, -95
-47255, 18000, 615, 1, 8, -94
-48055, 18000, 615, 1, 9, -95
-48855, 18000, 615, 0, 9, -94
-49655, 18000, 615, 1, 9, -94
-50455, 18000, 615, -1, 8, -94
-51255, 18000, 615, -1, 9, -93
-52055, 18000, 615, -2, 9, -92
-52855, 18000, 615, -3, 9, -92
-53655, 18000, 615, -3, 9, -91
-54455, 18000, 615, -3, 9, -90
-55255, 18000, 615, -3, 9, -88
-56055, 18000, 615, -4, 9, -87
-56855, 18000, 615, -5, 10, -86
-57655, 18000, 615, -6, 10, -85
-58455, 18000, 615, -5, 9, -83
-59255, 18000, 615, -6, 10, -82
-60055, 18000, 615, -5, 10, -80
-60855, 18000, 615, -5, 9, -77
-61655, 18000, 615, -4, 9, -75
-62455, 18000, 615, -3, 9, -74
-63255, 18000, 615, -2, 9, -71
-64055, 18000, 615, -1, 8, -69
-64855, 18000, 615, -1, 8, -67
-65655, 18000, 615, 0, 8, -65
-66455, 18000, 615, 0, 7, -62
-67255, 18000, 615, 1, 7, -60
-68055, 18000, 615, 1, 7, -58
-68855, 18000, 615, 2, 7, -56
-69655, 18000, 615, 2, 7, -54
-70455, 18000, 615, 3, 7, -51
-71255, 18000, 615, 3, 7, -49
-72000, 17945, 615, 3, 8, -47
-72000, 17145, 615, 6, 13, -48
-71545, 16800, 615, 9, 15, -49
-70745, 16800, 615, 7, 16, -51
-69945, 16800, 615, 8, 16, -53
-69145, 16800, 615, 7, 17, -56
-68345, 16800, 615, 8, 18, -58
-67545, 16800, 615, 7, 17, -60
-66745, 16800, 615, 8, 18, -63
-65945, 16800, 615, 8, 18, -65
-65145, 16800, 615, 8, 19, -68
-64345, 16800, 615, 8, 19, -71
-63545, 16800, 615, 9, 19, -73
-62745, 16800, 615, 9, 19, -76
-61945, 16800, 615, 9, 19, -78
-61145, 16800, 615, 10, 18, -81
-60345, 16800, 615, 10, 18, -83
-59545, 16800, 615, 10, 18, -85
-58745, 16800, 615, 11, 18, -87
-57945, 16800, 615, 12, 17, -89
-57145, 16800, 615, 12, 16, -90
-56345, 16800, 615, 13, 15, -92
-55545, 16800, 615, 13, 15, -93
-54745, 16800, 615, 13, 14, -94
-53945, 16800, 615, 13, 14, -96
-53145, 16800, 615, 14, 13, -96
-52345, 16800, 615, 14, 13, -97
-51545, 16800, 615, 14, 12, -99
-50745, 16800, 615, 14, 11, -98
-49945, 16800, 615, 15, 13, -98
-49145, 16800, 615, 15, 11, -99
-48345, 16800, 615, 17, 11, -99
-47545, 16800, 615, 16, 10, -100
-46745, 16800, 615, 17, 10, -100
-45945, 16800, 615, 18, 10, -100
-45145, 16800, 615, 18, 9, -99
-44345, 16800, 615, 19, 8, -99
-43545, 16800, 615, 19, 8, -100
-42745, 16800, 615, 20, 8, -99
-41945, 16800, 615, 21, 7, -98
-41145, 16800, 615, 21, 7, -98
-40345, 16800, 615, 22, 7, -97
-39545, 16800, 615, 22, 8, -97
-38745, 16800, 615, 22, 6, -97
-37945, 16800, 615, 23, 6, -96
-37145, 16800, 615, 23, 6, -96
-36345, 16800, 615, 23, 6, -95
-35545, 16800, 615, 23, 5, -95
-34745, 16800, 615, 23, 7, -94
-33945, 16800, 615, 23, 5, -94
-33145, 16800, 615, 23, 5, -93
-32345, 16800, 615, 24, 5, -93
-31545, 16800, 615, 24, 5, -93
-30745, 16800, 615, 24, 4, -92
-29945, 16800, 615, 24, 5, -91
-29145, 16800, 615, 24, 4, -91
-28345, 16800, 615, 24, 3, -91
-27545, 16800, 615, 24, 3, -90
-26745, 16800, 615, 24, 3, -90
-25945, 16800, 615, 25, 3, -89
-25145, 16800, 615, 25, 2, -88
-24345, 16800, 615, 25, 2, -88
-23545, 16800, 615, 25, 1, -87
-22745, 16800, 615, 25, 1, -87
-21945, 16800, 615, 25, 0, -86
-21145, 16800, 615, 25, 0, -86
-20345, 16800, 615, 24, 0, -85
-19545, 16800, 615, 24, -1, -85
-18745, 16800, 615, 25, -2, -83
-17945, 16800, 615, 24, -2, -83
-17145, 16800, 615, 24, -3, -82
-16345, 16800, 615, 24, -3, -81
-15545, 16800, 615, 24, -3, -79
-14745, 16800, 615, 24, -5, -79
-13945, 16800, 615, 24, -6, -78
-13145, 16800, 615, 25, -6, -77
-12345, 16800, 615, 23, -7, -76
-11545, 16800, 615, 23, -7, -74
-10745, 16800, 615, 23, -8, -73
-9945, 16800, 615, 22, -9, -71
-9145, 16800, 615, 21, -9, -70
-8345, 16800, 615, 21, -10, -68
-7545, 16800, 615, 21, -10, -67
-6745, 16800, 615, 20, -11, -65
-5945, 16800, 615, 19, -11, -64
-5145, 16800, 615, 19, -11, -62
-4345, 16800, 615, 19, -12, -60
-3545, 16800, 615, 17, -12, -58
-2745, 16800, 615, 17, -11, -56
-1945, 16800, 615, 17, -12, -55
-1145, 16800, 615, 16, -12, -53
-345, 16800, 615, 15, -11, -51
0, 16345, 615, 17, -13, -50
-55, 15600, 615, 21, -15, -50
-855, 15600, 615, 22, -16, -51
-1655, 15600, 615, 22, -16, -53
-2455, 15600, 615, 23, -16, -55
-3255, 15600, 615, 24, -16, -57
-4055, 15600, 615, 25, -16, -59
-4855, 15600, 615, 27, -16, -61
-5655, 15600, 615, 28, -16, -63
-6455, 15600, 615, 28, -15, -64
-7255, 15600, 615, 30, -15, -66
-8055, 15600, 615, 30, -14, -68
-8855, 15600, 615, 31, -14, -70
-9655, 15600, 615, 32, -13, -71
-10455, 15600, 615, 33, -12, -73
-11255, 15600, 615, 33, -11, -74
-12055, 15600, 615, 33, -10, -76
-12855, 15600, 615, 34, -9, -77
-13655, 15600, 615, 35, -8, -78
-14455, 15600, 615, 35, -7, -79
-15255, 15600, 615, 36, -6, -81
-16055, 15600, 615, 36, -5, -81
-16855, 15600, 615, 36, -4, -83
-17655, 15600, 615, 35, -4, -83
-18455, 15600, 615, 36, -3, -84
-19255, 15600, 615, 36, -2, -85
-20055, 15600, 615, 36, -1, -85
-20855, 15600, 615, 36, 0, -86
-21655, 15600, 615, 36, 1, -87
-22455, 15600, 615, 36, 1, -88
-23255, 15600, 615, 37, 2, -88
-24055, 15600, 615, 36, 2, -88
-24855, 15600, 615, 37, 3, -89
-25655, 15600, 615, 37, 3, -89
-26455, 15600, 615, 36, 4, -90
-27255, 15600, 615, 37, 4, -90
-28055, 15600, 615, 36, 4, -91
-28855, 15600, 615, 36, 5, -92
-29655, 15600, 615, 37, 5, -92
-30455, 15600, 615, 36, 5, -93
-31255, 15600, 615, 36, 6, -93
-32055, 15600, 615, 36, 6, -94
-32855, 15600, 615, 37, 6, -94
-33655, 15600, 615, 36, 7, -95
-34455, 15600, 615, 36, 6, -94
-35255, 15600, 615, 36, 7, -96
-36055, 15600, 615, 38, 7, -96
-36855, 15600, 615, 37, 7, -97
-37655, 15600, 615, 37, 7, -98
-38455, 15600, 615, 37, 7, -98
-39255, 15600, 615, 37, 7, -99
-40055, 15600, 615, 38, 7, -100
-40855, 15600, 615, 39, 7, -100
-41655, 15600, 615, 40, 7, -101
-42455, 15600, 615, 39, 8, -102
-43255, 15600, 615, 40, 8, -102
-44055, 15600, 615, 40, 9, -103
-44855, 15600, 615, 40, 9, -104
-45655, 15600, 615, 40, 10, -104
-46455, 15600, 615, 40, 11, -104
-47255, 15600, 615, 39, 12, -105
-48055, 15600, 615, 39, 12, -104
-48855, 15600, 615, 39, 13, -104
-49655, 15600, 615, 39, 14, -105
-50455, 15600, 615, 38, 16, -104
-51255, 15600, 615, 38, 16, -104
-52055, 15600, 615, 38, 17, -103
-52855, 15600, 615, 38, 18, -103
-53655, 15600, 615, 38, 19, -102
-54455, 15600, 615, 38, 20, -101
-55255, 15600, 615, 38, 21, -99
-56055, 15600, 615, 38, 22, -99
-56855, 15600, 615, 36, 25, -97
-57655, 15600, 615, 36, 24, -95
-58455, 15600, 615, 35, 26, -93
-59255, 15600, 615, 33, 27, -91
-60055, 15600, 615, 31, 29, -88
-60855, 15600, 615, 28, 30, -86
-61655, 15600, 615, 27, 30, -83
-62455, 15600, 615, 25, 31, -80
-63255, 15600, 615, 23, 31, -77
-64055, 15600, 615, 23, 32, -74
-64855, 15600, 615, 20, 31, -72
-65655, 15600, 615, 19, 31, -69
-66455, 15600, 615, 18, 31, -66
-67255, 15600, 615, 17, 30, -63
-68055, 15600, 615, 16, 29, -60
-68855, 15600, 615, 15, 28, -58
-69655, 15600, 615, 14, 27, -55
-70455, 15600, 615, 13, 26, -52
-71255, 15600, 615, 13, 25, -51
-72000, 15545, 615, 12, 24, -48
-72000, 14745, 615, 15, 30, -48
-71545, 14400, 615, 17, 34, -48
-70745, 14400, 615, 18, 35, -51
-69945, 14400, 615, 20, 36, -53
-69145, 14400, 615, 21, 38, -56
-68345, 14400, 615, 23, 40, -59
-67545, 14400, 615, 25, 41, -62
-66745, 14400, 615, 27, 42, -65
-65945, 14400, 615, 29, 43, -67
-65145, 14400, 615, 32, 45, -71
-64345, 14400, 615, 35, 45, -74
-63545, 14400, 615, 38, 44, -77
-62745, 14400, 615, 40, 44, -81
-61945, 14400, 615, 45, 43, -84
-61145, 14400, 615, 48, 42, -87
-60345, 14400, 615, 52, 40, -90
-59545, 14400, 615, 55, 39, -93
-58745, 14400, 615, 58, 37, -95
-57945, 14400, 615, 61, 35, -97
-57145, 14400, 615, 63, 33, -99
-56345, 14400, 615, 65, 31, -101
-55545, 14400, 615, 66, 29, -103
-54745, 14400, 615, 67, 27, -104
-53945, 14400, 615, 67, 25, -105
-53145, 14400, 615, 67, 24, -106
-52345, 14400, 615, 67, 23, -107
-51545, 14400, 615, 67, 22, -108
-50745, 14400, 615, 66, 20, -108
-49945, 14400, 615, 66, 18, -108
-49145, 14400, 615, 66, 18, -108
-48345, 14400, 615, 66, 16, -108
-47545, 14400, 615, 66, 14, -108
-46745, 14400, 615, 66, 12, -108
-45945, 14400, 615, 66, 12, -108
-45145, 14400, 615, 65, 10, -107
-44345, 14400, 615, 64, 9, -106
-43545, 14400, 615, 64, 9, -105
-42745, 14400, 615, 62, 8, -105
-41945, 14400, 615, 61, 8, -104
-41145, 14400, 615, 59, 7, -103
-40345, 14400, 615, 58, 7, -101
-39545, 14400, 615, 56, 7, -101
-38745, 14400, 615, 55, 7, -99
-37945, 14400, 615, 53, 7, -99
-37145, 14400, 615, 52, 7, -98
-36345, 14400, 615, 52, 7, -97
-35545, 14400, 615, 51, 8, -97
-34745, 14400, 615, 51, 7, -96
-33945, 14400, 615, 51, 7, -96
-33145, 14400, 615, 50, 7, -95
-32345, 14400, 615, 50, 7, -94
-31545, 14400, 615, 50, 7, -94
-30745, 14400, 615, 50, 6, -94
